"id","username","profileURL","rating","title","review_url","asin","content","date","format_strip","verified","helpful","videoURL","video_cover_url","imgs","normalImgs"
"R3H32BVP79F0VZ","Helen","https://www.amazon.com/gp/profile/amzn1.account.AFLIXJTFHHJXGZVZ6PAAM2DNUFPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3H32BVP79F0VZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Picky husband likes it. Good quality, fits well and looks nice. Enough is said!","Reviewed in the United States on April 24, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Titanium/White","Verified Purchase","One person found this helpful","","","[]","[]"
"R15Y2QFYBW51OU","Ryan","https://www.amazon.com/gp/profile/amzn1.account.AEXHVWNJ2ZGXIJJP4XUOMPFIVLCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R15Y2QFYBW51OU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Just a nice hat, nice quality and seems like it will last.","Reviewed in the United States on July 4, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Gulf Stream, Black","Verified Purchase","","","","[]","[]"
"R17YYHV8BPOCCT","Desi Chan ","https://www.amazon.com/gp/profile/amzn1.account.AGNKPFFOVMZ4G4MEBHCHSO6CLODA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R17YYHV8BPOCCT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Excellent fit, stylish.","Reviewed in the United States on June 24, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Black/Cool Grey","Verified Purchase","","","","[]","[]"
"R6GZ5FQSL2O64","JenRay","https://www.amazon.com/gp/profile/amzn1.account.AHG2GNCFYAM7TPTUMK24X3LZ6IJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R6GZ5FQSL2O64/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","***** Such an amazing hat for the summer! If you can’t tell the stripes of the American Flag are fish! Yes! Fish! *****<br>- It’s got the curve cut out so it doesn’t hurt your ears. My husband LOVES it. HOWEVER, we did get it on Prime day overnight and I do believe that’s the only reason the hat was in great shape because it comes in a bag not a box. If you have this out for a week delivery I can almost guarantee you the hat will be crushed.<br>- just some delivery info from my own personal experience","Reviewed in the United States on May 20, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","","","","[]","[]"
"RGI97R2SQH2U3","Cesar Lopez","https://www.amazon.com/gp/profile/amzn1.account.AF53NEQO5RPYHCTIANAEZB2P46DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RGI97R2SQH2U3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Feels good, excellent performance, as expected..","Reviewed in the United States on May 19, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Cool Grey/White/Vivid Blue","Verified Purchase","","","","[]","[]"
"RS09EBE4EIN7V","Mackenzi Marie Wilson","https://www.amazon.com/gp/profile/amzn1.account.AG7XGS57LOC7URPEWEEACH6GJWRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RS09EBE4EIN7V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","My husband purchased this hat for 4th of July. The quality of the material is great, and I love that it is size adjustable so it will practically anyone!","Reviewed in the United States on June 11, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Titanium/White","Verified Purchase","","","","[]","[]"
"R2A6YNK08ZK77T","TJ","https://www.amazon.com/gp/profile/amzn1.account.AFPMBXXOE22JS4BL5G5CAUQL2TEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R2A6YNK08ZK77T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","The hat looks great and is high quality, only problem is that the brim is pretty off-center with the middle seam.","Reviewed in the United States on April 20, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Fossil/White/Fish Flag","Verified Purchase","","","","[]","[]"
"R24F24GIFOYEU4","Loved smaller then expected ","https://www.amazon.com/gp/profile/amzn1.account.AFSYI7OQXBFJNOFMCD6EJRQHPIJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R24F24GIFOYEU4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Loved and good for a gift","Reviewed in the United States on June 21, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Titanium, Black","Verified Purchase","","","","[]","[]"
"R2WP51GRFZSY90","GRD Family","https://www.amazon.com/gp/profile/amzn1.account.AELEXOC5F7XCELAT5NESTFKTDK3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R2WP51GRFZSY90/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","I looked for a while for a hat I liked. Columbia is an easy choice as I always wear my husband and son’s Columbia hats. I wanted a light but neutral color so I opted for a tan front/white mesh sides. I like the hat therefore I gave it 4 stars. I only wish it was clear it was a high crown hat. I probably would not have purchased it if I had known. I tend to wear this so it covers my ears to avoid it sitting high on my head. All in all I like the hat despite it being high crown (no reviews stated this but I should have looked at the images).","Reviewed in the United States on June 17, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Fossil/White/Fish Flag","Verified Purchase","","","","[]","[]"
"R1DXY9NFZQ4DSM","Amazon Customer","https://www.amazon.com/gp/profile/amzn1.account.AF643YGPCMAQSTISHOOOJHO5YMCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1DXY9NFZQ4DSM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Hat was nicely made, good quality. I was surprised it was shipped in a see through plastic bag (no protection), but it didn’t have any damage.","Reviewed in the United States on June 20, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Collegiate Navy/Sunset Red","Verified Purchase","","","","[]","[]"
"R2D0BC4QGYIN1J","Alejandro Guerra","https://www.amazon.com/gp/profile/amzn1.account.AFBMLUQDHU4MXPZEBHTN423KYKCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R2D0BC4QGYIN1J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Es grande pero es buena calidad","Reviewed in the United States on July 4, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","","","","[]","[]"
"RSDZ3KWICN405","Amazon Customer","https://www.amazon.com/gp/profile/amzn1.account.AGVIGVXOAGBTJVLITNQ5WQMC43GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RSDZ3KWICN405/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","I love the fabric, great quality stitching is nice","Reviewed in the United States on June 17, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","","","","[]","[]"
"R2GA1TE1OO64P0","MR.70","https://www.amazon.com/gp/profile/amzn1.account.AGTIHB3ZMWEJKB2RBZPT56NQFZ6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2GA1TE1OO64P0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Excelente producto, 100% recomendado","Reviewed in the United States on June 8, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Cool Grey/White","Verified Purchase","","","","[]","[]"
"R1OEJT3LRWLDLG","Andrea","https://www.amazon.com/gp/profile/amzn1.account.AG5XVOHQQIEPT7H65LASMAVBG5AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1OEJT3LRWLDLG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Súper linda, mejor que en la imagen, la calidad se nota!!!","Reviewed in the United States on May 30, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Black/Cool Grey","Verified Purchase","One person found this helpful","","","[]","[]"
"R1QK6Q876BLOEB","badfish314","https://www.amazon.com/gp/profile/amzn1.account.AEX77YQGATJLWEZ4JLWHAVTEAXAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1QK6Q876BLOEB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Love the colors and the flag design of all these Columbia hats. This color stands out nicely and I like the snap back.","Reviewed in the United States on May 21, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Pool, Cypress","Verified Purchase","","","","[]","[]"
"RCPY6TXH6B3TI","Amazon Customer","https://www.amazon.com/gp/profile/amzn1.account.AFRRFXGALGNQU2EFIWRN6LQ7ZI5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RCPY6TXH6B3TI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","La mejor","Reviewed in the United States on June 1, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","","","","[]","[]"
"R5SBH8AUHRL23","Emma","https://www.amazon.com/gp/profile/amzn1.account.AEE3QYPOL3FB7WKIKYEFILUZAJOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R5SBH8AUHRL23/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Got it for my boyfriends bday and he loved it.","Reviewed in the United States on May 22, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Shark/Cypress","Verified Purchase","","","","[]","[]"
"R1PZ93D3CD4GGL","Becky M","https://www.amazon.com/gp/profile/amzn1.account.AFZ5NUXGFPPUHHDEA3WJYS7DKXLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1PZ93D3CD4GGL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","My boyfriend is in law enforcement and is a fisherman so this was the absolute perfect gift for himMy boyfriend is in law enforcement and is a fisherman so this was the absolute perfect gift for him","Reviewed in the United States on April 30, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Collegiate Navy/Sunset Red","Verified Purchase","","","","[]","[]"
"R1ZX82FCLLMNLA","deybi alexis  betancur","https://www.amazon.com/gp/profile/amzn1.account.AHXZBQUE7XBOPA4Z5PYS24HFVISA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1ZX82FCLLMNLA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Muy rápido y en un impecable estado","Reviewed in the United States on May 16, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","","","","[]","[]"
"R3FWSZ49O4O8VS","Kléber Moreno","https://www.amazon.com/gp/profile/amzn1.account.AHNMUGEZWPFQIFMZ655NHFK2S26Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3FWSZ49O4O8VS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Gran diseño","Reviewed in the United States on May 18, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Black/White","Verified Purchase","","","","[]","[]"
"R1XCGEX93PGOBN","This product seems like it’s sturdy and will do it job properly. But please make sure that you take out your old weatherstripping completely before ordering a replacement. I ordered this thinking it was the design I needed and it was not.","https://www.amazon.com/gp/profile/amzn1.account.AEKY3JZU4IWGHLVJHAQQESKVGVRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1XCGEX93PGOBN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","You can never go wrong with this brand of hats for style.","Reviewed in the United States on April 30, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Vivid Blue/White","Verified Purchase","","","","[]","[]"
"R21887P5874ADV","Jake","https://www.amazon.com/gp/profile/amzn1.account.AGFHERJCAUKILPIQETI56MW4DU4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","3","","https://www.amazon.com/gp/customer-reviews/R21887P5874ADV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","This hat barely fits my head at the loosest fitting!","Reviewed in the United States on July 3, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Shark/Cypress","Verified Purchase","","","","[]","[]"
"R2BUUMUO7WEELG","Tami L.","https://www.amazon.com/gp/profile/amzn1.account.AFGIWZYABVMA3X25FND2YLCQWUZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2BUUMUO7WEELG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Great color choices.  The fit is perfect but the detail patch is what sold me. Will buy again.","Reviewed in the United States on April 11, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Shark/Cypress","Verified Purchase","","","","[]","[]"
"R1K24J4B61ZISW","Hana ","https://www.amazon.com/gp/profile/amzn1.account.AEQPQCFHSX7PCFMJPHSN7JCPJMZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1K24J4B61ZISW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Super lindo, entrega a tiempo, material perfecto","Reviewed in the United States on April 16, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Cool Grey/White","Verified Purchase","","","","[]","[]"
"R3IMNK50AYLMY8","Cogi las amarillas, se ven muy bien y alumbran bien","https://www.amazon.com/gp/profile/amzn1.account.AEQT72BNA55FMNPQ6URVVBYB6M6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3IMNK50AYLMY8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Me gusto, la eh usado bastante y hasta la eh mojado y sigue con su mismo color.","Reviewed in the United States on April 4, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","","","","[]","[]"
"R1T9XM9VYKECWJ","Julio Enamorado","https://www.amazon.com/gp/profile/amzn1.account.AFP2DQRQ34OUXQK2LBW33NPTRAFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1T9XM9VYKECWJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Genial esta gorra, es comoda, fresca y muy linda, de excelente calidad de construcción","Reviewed in the United States on April 6, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Titanium/White","Verified Purchase","","","","[]","[]"
"R9NA4692PZJI7","Margaret Witzigman","https://www.amazon.com/gp/profile/amzn1.account.AFA4GCE5GPRSDJW6CNUQ4ZM3NDJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R9NA4692PZJI7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Was a gift my son lovedit","Reviewed in the United States on January 31, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","","","","[]","[]"
"R5LDOQNP12JHI","Hbryan","https://www.amazon.com/gp/profile/amzn1.account.AGLA2WA5MLD6KVKQAERAG4B55PGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R5LDOQNP12JHI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Fits great and looks just like picture","Reviewed in the United States on March 23, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Cool Grey Heather/Black","Verified Purchase","","","","[]","[]"
"R3DU9D1H3ZLZH7","M. G.","https://www.amazon.com/gp/profile/amzn1.account.AH446IYZRQQVLNHZUBEDH3L3Q46A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3DU9D1H3ZLZH7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Gave this as a gift to an older teen who likes to fish. He loved it.","Reviewed in the United States on February 9, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","","","","[]","[]"
"R1J1ATTVVDE59A","Fiorella","https://www.amazon.com/gp/profile/amzn1.account.AHN5ECQH45LMRTYAZVFHZY7ET63A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1J1ATTVVDE59A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Excelente calidad","Reviewed in the United States on March 1, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Black/White","Verified Purchase","","","","[""https://m.media-amazon.com/images/I/612vNS6VjbL._SY88.jpg"",""https://m.media-amazon.com/images/I/61qMzuCYMIL._SY88.jpg""]","[""https://m.media-amazon.com/images/I/612vNS6VjbL.jpg"",""https://m.media-amazon.com/images/I/61qMzuCYMIL.jpg""]"
"R2COW8ULVZ4ZGH","Amazon Customer","https://www.amazon.com/gp/profile/amzn1.account.AELFSD4AIDLCQ33SUF6A22H3DGLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2COW8ULVZ4ZGH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","I bought this hat for my dad for a Christmas gift. He loved it and fit well on his head. Great colors too, I bought a PFG shirt for him to match these colors.","Reviewed in the United States on December 29, 2023","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Red Spark, White, Carbon","Verified Purchase","","","","[]","[]"
"R18KR5VBS699H2","Jimi Rainier","https://www.amazon.com/gp/profile/amzn1.account.AH2RGJYJ5QGCHOBTS2KQPGYUH5ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R18KR5VBS699H2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Gave as a gift and very happy with the quality","Reviewed in the United States on February 8, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Vivid Blue/White","Verified Purchase","","","","[]","[]"
"R2YZCSB20L6PCY","jeremy clark","https://www.amazon.com/gp/profile/amzn1.account.AGMTFWSHH472SYOR3RLR2IKZDGEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","3","","https://www.amazon.com/gp/customer-reviews/R2YZCSB20L6PCY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Material is great and it’s nicely made.  But it fits awkwardly in the front.","Reviewed in the United States on April 5, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","","","","[]","[]"
"R1KRDN8F2WYHPD","carlos c.","https://www.amazon.com/gp/profile/amzn1.account.AHESBP3XWX5SAZIX3B4LUBFIIAUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1KRDN8F2WYHPD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Great product, fast shipping","Reviewed in the United States on January 27, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Black/White","Verified Purchase","","","","[]","[]"
"R4L5RTJOVX6RL","Kim G.","https://www.amazon.com/gp/profile/amzn1.account.AGUCB2GMO5E6UVTOVXXRRQQUGA6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R4L5RTJOVX6RL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Great fit.  Just as described","Reviewed in the United States on January 19, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Carbon/Ancient Fossil","Verified Purchase","","","","[]","[]"
"R5T8O4C27CBHD","CharityNicole","https://www.amazon.com/gp/profile/amzn1.account.AFE6WXDQMJQ5MLAC6YXCLJ6IRE2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R5T8O4C27CBHD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Great quality. Teen boy loved it.","Reviewed in the United States on December 28, 2023","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Tranquil Teal, Collegiate Navy","Verified Purchase","","","","[]","[]"
"R2V1KJF5T2X862","Elitza Ramos","https://www.amazon.com/gp/profile/amzn1.account.AGBU3MULV7XVHRWU7H3V5AXNM7TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2V1KJF5T2X862/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Muy bonita","Reviewed in the United States on January 6, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Cool Grey/White","Verified Purchase","","","","[]","[]"
"R2JK90BOLXGDH0","Lori M","https://www.amazon.com/gp/profile/amzn1.account.AG6MZAU7IHQ3ILKKDLLRZVJ64ODA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2JK90BOLXGDH0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Great hat","Reviewed in the United States on January 3, 2024","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","","","","[]","[]"
"R3G7NGRXXBXSCW","David Blauvelt","https://www.amazon.com/gp/profile/amzn1.account.AG5O7F27KYRH33RO5RCSS3D4J66A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3G7NGRXXBXSCW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","This hat was on my head all summer long. One of my new favorites. It’s lightweight and fits perfectly. Enjoyed using it while fishing and kayaking.","Reviewed in the United States on October 26, 2023","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","","","","[]","[]"
"RVT3HPJT1U72G","klem lietuwnikas","https://www.amazon.com/gp/profile/amzn1.account.AF5MI4QGT44RIQLDWSJF5OOQIIBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RVT3HPJT1U72G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Pleased","Reviewed in the United States on December 31, 2023","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Bluestone, Cool Grey","Verified Purchase","","","","[]","[]"
"R3C67PRT5WO2Z5","Kimberly Kratz","https://www.amazon.com/gp/profile/amzn1.account.AEE7ZPPQYVCFLWVTQKYWWPFZXZHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3C67PRT5WO2Z5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","I purchased this hat for my husband.  He loves this hat!  It's well made and looks great.","Reviewed in the United States on October 30, 2023","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","","","","[]","[]"
"R110XO7CE1S42Y","Stephen L.","https://www.amazon.com/gp/profile/amzn1.account.AELPZNZVETJYZK7D2VSBHG5DWEXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R110XO7CE1S42Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","This hat looks to be well made and fits.","Reviewed in the United States on November 21, 2023","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Carbon/Ancient Fossil","Verified Purchase","","","","[]","[]"
