"id","username","profileURL","rating","title","review_url","asin","content","date","format_strip","verified","helpful","videoURL","video_cover_url","imgs","normalImgs"
"R2LUDXJ3LSY0MN","green_earth","https://www.amazon.com/gp/profile/amzn1.account.AFNK5PALJMQDBCO2KPLRFSIRCRTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","3","","https://www.amazon.com/gp/customer-reviews/R2LUDXJ3LSY0MN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Giving this three stars only because the rod I have already came apart. Meaning, the glue that held one of the bottom portions of the handle on simply unglued and slipped right off without much pulling on it. It was actually one of my sons attempts at simply opening the Rod up, to set up his rig.<br><br>Fixable with a little two-part Epoxy but it is currently waiting for attention from dad and hopefully he will find time!<br><br>Otherwise, I think for the price of the reel itself is excellent. Smooth and easy to operate. It actually has a little bit of a stiff feel to it when reeling in but for my son I think that’s perfect. It helps him moderate the speed with which he pulls in his Lors as we are primarily fishing on rivers.<br><br>There are a lot of different options out there for telescoping rods, and I just think the overall quality and design of this one is poor. Furthermore, I’ve never owned a fishing rod without foam or cork hardly at all in the handle area and while it makes it more compact, I really have decided I don’t like the lack of a true handle and even a telescoping rod. I recognize that for the price it’s a phenomenal deal - you get rod and reel as well as a little zippered pouch and a few other fishing supplies (which we will probably never use as trout fisherman).","Reviewed in the United States on June 28, 2021","Size: 6.89FT/2.1M","","","","","[""https://images-na.ssl-images-amazon.com/images/I/81GKku9XAnL._SY88.jpg""]","[""https://images-na.ssl-images-amazon.com/images/I/81GKku9XAnL.jpg""]"
"R2QHNYLO7645J1","Holly Blacker","https://www.amazon.com/gp/profile/amzn1.account.AEUIZCXVFN3OUZKMJ4MP2IBSN6UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","3","","https://www.amazon.com/gp/customer-reviews/R2QHNYLO7645J1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","The reel seems to be okay. But it was used 2x. The first time the top eye snapped off.  The second time used another snapped off.<br>Forgot it was broken amd it took awhile to rig up the top eye....finally ""fixed"" it...1st cast, a different eye snapped off","Reviewed in the United States on July 28, 2022","Size: 6.89FT/2.1M","","","","","[]","[]"
"R3FMU6LCADL1VL","a2010","https://www.amazon.com/gp/profile/amzn1.account.AFRYE4PAFFUZLJ52IUQ2PQJWDCXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R3FMU6LCADL1VL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","We don't fish very often and this was for kids so an expensive set up wouldn't make much sense for us. For the occasional trip to the pond this fit the bill. The rod isn't the best I've ever used in my life but it's fairly decent and gets the job done. The lures worked fine, everything worked like it was supposed to. For a budget bundle for a child it was great.","Reviewed in the United States on August 25, 2021","Size: 6.89FT/2.1M","","","","","[]","[]"
"R3RMFY6KOJ7W3Y","Skyla S","https://www.amazon.com/gp/profile/amzn1.account.AHT556AWAYQIXS3RB57QNRQLBARQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R3RMFY6KOJ7W3Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","I was under the impression that it was for adults and kids but this is strictly for kids. It’s super tiny in my opinion. The rod is super skinny too but it does appear to retract to the 7 ft as advertised. It did however come with the included goodies which I can use for all my rods but I think I’ll save this rod for my 6 year old son.","Reviewed in the United States on July 18, 2021","Size: 7.87FT/2.4M","","","","","[""https://images-na.ssl-images-amazon.com/images/I/810KOC6zxIL._SY88.jpg"",""https://images-na.ssl-images-amazon.com/images/I/81vylWuowLL._SY88.jpg""]","[""https://images-na.ssl-images-amazon.com/images/I/810KOC6zxIL.jpg"",""https://images-na.ssl-images-amazon.com/images/I/81vylWuowLL.jpg""]"
"R16CRA65OB019C","Sharkattack99","https://www.amazon.com/gp/profile/amzn1.account.AHNFJIZMYKR23QFUBAU4ZSYGDLHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","3","","https://www.amazon.com/gp/customer-reviews/R16CRA65OB019C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","It's a really nice rod but the reel kept getting tangled.  I spent more time untangling the line than I did fishing with it.","Reviewed in the United States on July 29, 2021","Size: 7.87FT/2.4M","","","","","[]","[]"
"R3JGV7MIXT6FQJ","D Velasquez","https://www.amazon.com/gp/profile/amzn1.account.AFLSHORZNVM6GIFFISRTSRNYTOMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3JGV7MIXT6FQJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","A breeze to transport due to its' light weight and ability to shorten down since it has a telescopic rod, this Linerike portable fishing rod and reel combo set has enough backbone to handle anything from light fish such as panfish and small trout to big river smallmouth bass and whitefish. It is sturdy enough to handle all those types of fish but may break or snap with bigger salt-water fish or king salmon. The spinning reel is smooth to operate and works flawlessly with the 10lb rated monofilament line that I spooled it with. It can cast pretty far as long as you have some weight attached to the end of the line. The reel has worked well without a single bird or rat nest problem and no line twist. The drag on the reel is responsive a easy for beginners to operate. I did not encounter any issues while inspecting and using this fishing rod. This is a complete combo set for beginners and has mostly everything you need to get started fishing, including a carrying case and several useful lures and baits. Recommended!","Reviewed in the United States on August 6, 2021","Size: 6.89FT/2.1M","","","","","[]","[]"
"R3IT3I4F8HACR2","Brett T","https://www.amazon.com/gp/profile/amzn1.account.AGNPYY4BJWVNWKY2QVO5M73X4PEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3IT3I4F8HACR2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","This is a nice fishing set. It's been awhile since I'd been mostly because it used to be a family thing/tradition. Now I'm able to go on my own. Now we all know that with fishing it's mostly a patience, timing, and waiting game as it would be called catching if you were constantly getting fish. So I haven't caught anything with this but I just might not have the luck or skill/knowledge like I used to. But this is still good! It's light weight yet well made. Comes with a bunch of things to get you started which is good for those that are new, on a budget, or it's been awhile like me.","Reviewed in the United States on August 6, 2021","Size: 7.87FT/2.4M","","","","","[]","[]"
"R1SBY7II0ISIKV","Boyzoo","https://www.amazon.com/gp/profile/amzn1.account.AFXJH6GVKGXRREU2BO2FXNDB6UJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R1SBY7II0ISIKV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Nice complete kit to get fishing fast.  He likes the rod and I like that it all packs up neatly inside the included case.","Reviewed in the United States on September 21, 2021","Size: 6.89FT/2.1M","","","","","[]","[]"
"RYBEBRS0YU4NK","Busy Executive","https://www.amazon.com/gp/profile/amzn1.account.AFFY6N7DPHAUMEB45B5JL2DOLZEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RYBEBRS0YU4NK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","This fishing rod is described as a ""beginner"" product - while it's good for beginners, to me, it's also about having a reasonable quality compact rod and reel that you can pretty much carry and use anywhere. The compact size and light weight make it perfect for those quick outings where you might not want to pack up all your normal gear.<br><br>I like the product a lot. In addition to the compact size, the case makes it convenient - I've pretty much taken to just leaving it in the back of my car so as to always have a rod handy. It just takes a moment to setup - and you're fishing. Sure, it's not a bit heavy-duty rod you'd use for deep sea fishing, but for the local pond and stuff like that, it's all you need.<br><br>Even though I have lots of much more expensive gear, I find this LineRike Fishing Rod to be handy and convenient. It's earned a spot in my arsenal for sure!","Reviewed in the United States on May 27, 2021","Size: 6.89FT/2.1M","","","","","[]","[]"
"R36Z5EJ7PMOQYF","L Parr","https://www.amazon.com/gp/profile/amzn1.account.AEGKJTQWHGBIOTO34OB3GKIGCN7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R36Z5EJ7PMOQYF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","A youth fishing rod that doesn’t look like it’s meant for a five-year-old!!  So many of these beginner fishing rods are neon blue or pink which may be fine for really young fisherman/fisher women, but even the youngsters will love this real because it looks like an adults real! It’s well constructed, it casts beautifully, I felt the fishing reel was adequate, certainly not the best I’ve ever had but perfect for a beginner and especially a youth. The best part about it is it’s telescoping and comes in a case for easy storage and travel. I felt for the price it was a good value.","Reviewed in the United States on September 13, 2021","Size: 7.87FT/2.4M","","","","","[]","[]"
"R1CG3CKOTYMO98","JT","https://www.amazon.com/gp/profile/amzn1.account.AEFSDVGEHN7VQJYTPUJBZGFCGFJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1CG3CKOTYMO98/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","This LineRike Fishing Rod and Reel Combo is not a name brand I am familiar with but for the current price of ~$36 I think it's a good value.<br><br>What I like:<br> ++Quality for the price.  Telescoping rod is actually pretty good quality IMO.  Telescopes smoothly and easy to setup.  2.1 meter length when fully extended (6.9 feet).  Spinning reel feels good for the price as well.<br><br> ++Compact portable kit.  Comes with a nice little bag.  Keep this pole, reel, and accessories in your car trunk and you are ready for the unexpected when you're randomly out in BFE and see a hidden stream with the perfect trout pool.<br><br>So overall, for ~$36 this portable kit will get you or your sponsee out there in nature fishing wherever, whenever.  Why not, sounds adventurous.  This kit is good bang for the buck - hence 5-STAR rating by me in consideration of price/value.","Reviewed in the United States on May 10, 2021","Size: 6.89FT/2.1M","","","","","[]","[]"
"R3KZ3L1ZCEO591","Rk Star","https://www.amazon.com/gp/profile/amzn1.account.AGFJWVXDPBF2EE25KTY4HRUM62ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3KZ3L1ZCEO591/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","I bought this rod to take with us on a fishing trip and it worked out great. We had a few adults and kids so we took turns between 3 rods that we brought. This one telescopes nice, it's a lightweight rod that handles easily in the lake. It comes with everything you need: Lures, hooks, bobbles etc in a separate plastic case. Nice complete set up ready to go fishing with. Was one of the favorite among the 3 poles we brought.","Reviewed in the United States on August 3, 2021","Size: 7.87FT/2.4M","","One person found this helpful","","","[]","[]"
"R3U97N2J151HD2","Jesse","https://www.amazon.com/gp/profile/amzn1.account.AHJTDEZ5JMR53DDY453NNNOPGCHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R3U97N2J151HD2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Highly recommend has worked well and good for the beginner.  Really like how portable it is, makes it easy when going off the grid to fish.","Reviewed in the United States on June 27, 2021","Size: 6.89FT/2.1M","","","","","[]","[]"
"R3ULOGPVRA9RN9","koe372","https://www.amazon.com/gp/profile/amzn1.account.AGDQIZWT7GJGPLXU5ZUHWJ3QQILA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3ULOGPVRA9RN9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","This telescopic fishing rod is very light weight, the reel is also very small but it will be good enough for recreational fishing. The max fish weight for this rod should be around 10 lbs, or I feel it will snap. I mean it is telescopic which means it retracts so its construction is not the best for heavy weight fishing so you need to set your expectation right.<br><br>As far as completeness, this is a complete set, with rod, reel, line, and hooks and baits. The reel is small but it has most the features you can find from professional reel. The supplied line and hooks are convenient and good enough for beginner and recreational uses. Overall, I am pleased with this purchase. It also came with nylon storage bag and it fits an assembled rod and reel so you don't have to take the reel off, just collapse the reel handle which is just a click of button.","Reviewed in the United States on September 22, 2021","Size: 7.87FT/2.4M","","","","","[""https://m.media-amazon.com/images/I/81IMsUETlkL._SY88.jpg"",""https://m.media-amazon.com/images/I/81Rl-BW4bBL._SY88.jpg"",""https://m.media-amazon.com/images/I/81U6K0qeLDL._SY88.jpg"",""https://m.media-amazon.com/images/I/9129GYxq4ML._SY88.jpg""]","[""https://m.media-amazon.com/images/I/81IMsUETlkL.jpg"",""https://m.media-amazon.com/images/I/81Rl-BW4bBL.jpg"",""https://m.media-amazon.com/images/I/81U6K0qeLDL.jpg"",""https://m.media-amazon.com/images/I/9129GYxq4ML.jpg""]"
"RHEZAS3JA2R9E","Olivia Williams<span class=""a-icon a-profile-verified-badge""><span class=""a-profile-verified-text""></span></span>","https://www.amazon.com/gp/profile/amzn1.account.AGOE22AN6AEJG3JW4YHONHJDTEOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RHEZAS3JA2R9E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","A lot of the time when my family and I camp we have a ton of stuff and fishing rods are very awkward to pack and take up a ton of room. So I found this and absolutely love it. My family loves it as well and all bought one to take on our camping trips. Folds up super well, and just overall so much nicer than before","Reviewed in the United States on July 19, 2021","Size: 6.89FT/2.1M","","","","","[]","[]"
"R1R7AF5BS09IVM","Christine K. Cornett-McVay","https://www.amazon.com/gp/profile/amzn1.account.AG7U266YYXAPUCZLJL5D66KWYT4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1R7AF5BS09IVM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","This will be a wonderful Christmas gift set idea for all the fishermen and women in the family. A very complete set with a well crafted rod, lures etc. Rod is fairly tough and easy to cast. Good weight and balance as well as just being darn good looking. The nice carrying case is an extra pleasant plus.","Reviewed in the United States on October 13, 2021","Size: 7.87FT/2.4M","","","","","[]","[]"
"R2ZSATFQSMHTD9","Jennifer Romero","https://www.amazon.com/gp/profile/amzn1.account.AGPQPQMHC73UQW3UH7PYZZLINMOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","2","","https://www.amazon.com/gp/customer-reviews/R2ZSATFQSMHTD9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","I bought this for a gift. The rod has a few scratches all around the gold design and the actual pull out part has a few scuff marks. Not really impressed with the quality as I expected more since it came “wrapped up” and in a box vs. the ones on the floor at the store. I can’t speak for the performance on how it holds up just yet since it’s a gift. I really hope the recipient enjoys it and last them a good bit.","Reviewed in the United States on June 20, 2021","Size: 6.89FT/2.1M","","","","","[]","[]"
"R3A5JA8P0LYO3H","Math Guru","https://www.amazon.com/gp/profile/amzn1.account.AFRMRPODSQAQTR2WXFJCVWQ3KKSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3A5JA8P0LYO3H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","This is a nice all in one package. Comes with everything you need to get started and is compact enough to fit in the kiddos backpack so they can carry it to the water. Easy setup and casts and reels well. The tackle that comes along with the package is what you need to get started. Good price point. Great for the casual fisherperson as well. Recommend.","Reviewed in the United States on June 1, 2021","Size: 6.89FT/2.1M","","","","","[]","[]"
"RWMI4F3XFGNM6","hapythots","https://www.amazon.com/gp/profile/amzn1.account.AGBSSXIBS5INZ7QX66EXCISZ7S2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","2","","https://www.amazon.com/gp/customer-reviews/RWMI4F3XFGNM6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","looks nice, but after about 45 minutes the reel stopped working. wouldnt close when reeled, and the spinning part was wobbly as if it came detached. so i still have the rod i guess?","Reviewed in the United States on February 1, 2022","Size: 6.89FT/2.1M","","","","","[]","[]"
"R348YGG409AC3I","Randy ""RT in KC”","https://www.amazon.com/gp/profile/amzn1.account.AG6SBGISTQT7VXZRVQYM4L572PXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R348YGG409AC3I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","I was pleasantly surprised and very impressed with the value in this fishing combo. Not only does it include a telescopic rod and a decent spinning reel it also has line, lures and tackle plus a convenient carrying bag. The rod has great action for a telescopic model and the fish don’t know what hit them!  All in all there seems to be great value and I am confident this kit will serve me well.","Reviewed in the United States on August 11, 2021","Size: 6.89FT/2.1M","","","","","[]","[]"
